image_id,slice_idx,modality,dice_sam,nsd_sam,dice_medsam,nsd_medsam,sam_pixels,medsam_pixels,foreground_pixels,total_pixels,labels_present,slice_time_sec
hepaticvessel_001,6,CT,0.2227,0.0143,0.5215,0.4634,774,252,97,262144,[2],0.7041
hepaticvessel_001,7,CT,0.0855,0.1308,0.6906,0.5312,207,273,144,262144,"[1, 2]",0.364
hepaticvessel_001,8,CT,0.1149,0.0822,0.1285,0.0837,2429,1876,148,262144,"[1, 2]",0.3731
hepaticvessel_001,9,CT,0.0762,0.0525,0.1012,0.1753,2753,1847,109,262144,"[1, 2]",0.3657
hepaticvessel_001,10,CT,0.0704,0.0465,0.0863,0.139,2960,2234,108,262144,"[1, 2]",0.3644
hepaticvessel_001,11,CT,0.027,0.0,0.0498,0.0329,2777,1327,38,262144,[1],0.3616
hepaticvessel_001,12,CT,0.0264,0.0,0.0435,0.0,3968,1926,53,262144,[1],0.3608
hepaticvessel_001,13,CT,0.0182,0.0,0.032,0.0469,3802,1901,35,262144,[1],0.3575
hepaticvessel_001,14,CT,0.052,0.0121,0.0577,0.0225,2353,2218,68,262144,[1],0.3717
hepaticvessel_001,15,CT,0.0269,0.0171,0.0321,0.0145,2894,3662,75,262144,[1],0.3714
hepaticvessel_001,16,CT,0.0292,0.0426,0.0357,0.0,4988,3889,88,262144,[1],0.3746
hepaticvessel_001,17,CT,0.0368,0.0634,0.0431,0.0168,4305,3616,93,262144,[1],0.3791
hepaticvessel_001,18,CT,0.0784,0.0436,0.0876,0.038,3946,3671,211,262144,[1],0.377
hepaticvessel_001,19,CT,0.0873,0.0177,0.0709,0.0,3217,4680,174,262144,[1],0.3683
hepaticvessel_001,20,CT,0.0772,0.0359,0.0632,0.069,3247,4609,173,262144,[1],0.3642
hepaticvessel_001,21,CT,0.0348,0.1204,0.0766,0.0,3436,7376,299,262144,[1],0.3678
hepaticvessel_001,22,CT,0.0166,0.0635,0.0339,0.0352,3757,11132,210,262144,[1],0.3635
hepaticvessel_001,23,CT,0.0832,0.0961,0.0348,0.0193,2664,11419,246,262144,[1],0.3809
hepaticvessel_001,24,CT,0.0801,0.1448,0.0371,0.0069,2667,11464,231,262144,[1],0.3642
hepaticvessel_001,25,CT,0.0294,0.0517,0.0335,0.021,5749,8797,165,262144,[1],0.3803
hepaticvessel_001,26,CT,0.0486,0.0138,0.05,0.023,8795,9573,266,262144,[1],0.35
hepaticvessel_001,27,CT,0.0602,0.1522,0.1452,0.0483,11753,11522,928,262144,[1],0.3591
hepaticvessel_001,28,CT,0.1758,0.1406,0.1675,0.0276,10466,11753,1118,262144,[1],0.351
hepaticvessel_001,29,CT,0.0748,0.0387,0.0822,0.0332,13300,12613,893,262144,[1],0.3602
hepaticvessel_001,30,CT,0.1069,0.0486,0.0654,0.1018,14849,13895,959,262144,[1],0.3539
hepaticvessel_001,31,CT,0.089,0.0441,0.1091,0.0471,13617,10844,738,262144,[1],0.351
hepaticvessel_001,32,CT,0.0433,0.0741,0.0441,0.0821,13328,11548,341,262144,[1],0.3508
hepaticvessel_001,33,CT,0.0299,0.0434,0.0314,0.0217,14375,13088,272,262144,[1],0.3579
hepaticvessel_001,34,CT,0.0678,0.0998,0.0527,0.03,8272,11782,403,262144,[1],0.3544
hepaticvessel_001,35,CT,0.0359,0.0476,0.0562,0.0299,6,7863,328,262144,[1],0.3583
hepaticvessel_001,36,CT,0.0699,0.0738,0.0699,0.0133,5464,6689,290,262144,[1],0.3476
hepaticvessel_001,37,CT,0.0254,0.0532,0.0352,0.0774,6447,4681,94,262144,[1],0.3625
hepaticvessel_001,38,CT,0.0196,0.0,0.0301,0.1473,2024,909,20,262144,[1],0.3547
hepaticvessel_002,17,CT,0.0048,0.0,0.012,0.0,414,165,1,262144,[1],0.3701
hepaticvessel_002,18,CT,0.015,0.0,0.0324,0.0,928,178,7,262144,[1],0.3699
hepaticvessel_002,19,CT,0.0663,0.0,0.3165,0.4762,904,108,31,262144,[1],0.3808
hepaticvessel_002,20,CT,0.089,0.0,0.4507,0.2857,773,106,36,262144,[1],0.3871
hepaticvessel_002,21,CT,0.0461,0.0,0.1698,0.2,847,192,20,262144,[1],0.3755
hepaticvessel_002,22,CT,0.0405,0.0,0.0356,0.2113,774,321,16,262144,[1],0.3692
hepaticvessel_002,23,CT,0.0383,0.0,0.0793,0.2426,4046,1208,79,262144,[1],0.3647
hepaticvessel_002,24,CT,0.0742,0.0,0.1613,0.1212,4438,1466,171,262144,[1],0.3624
hepaticvessel_002,25,CT,0.0776,0.0,0.2299,0.371,3963,1049,160,262144,[1],0.3636
hepaticvessel_002,26,CT,0.0727,0.0,0.1519,0.22,3419,1570,129,262144,[1],0.372
hepaticvessel_002,27,CT,0.0537,0.0,0.0926,0.1661,5514,2527,152,262144,[1],0.366
hepaticvessel_002,28,CT,0.0525,0.0114,0.0558,0.1643,4935,2732,133,262144,[1],0.376
hepaticvessel_002,29,CT,0.0415,0.0,0.0668,0.0619,7876,3427,167,262144,[1],0.3669
hepaticvessel_002,30,CT,0.0497,0.0,0.0645,0.0609,8277,3635,211,262144,[1],0.3738
hepaticvessel_002,31,CT,0.0611,0.0,0.0806,0.1035,8254,3783,260,262144,[1],0.3771
hepaticvessel_002,32,CT,0.0759,0.0339,0.1052,0.0384,7558,4682,298,262144,[1],0.3671
hepaticvessel_002,33,CT,0.0589,0.005,0.0721,0.0443,10920,6631,388,262144,[1],0.3629
hepaticvessel_002,34,CT,0.1002,0.0297,0.1385,0.0754,11691,9676,880,262144,[1],0.3704
hepaticvessel_002,35,CT,0.072,0.0152,0.0922,0.1549,10354,6211,1140,262144,[1],0.3685
