image_id,slice_idx,modality,dice_sam,nsd_sam,dice_medsam,nsd_medsam,sam_pixels,medsam_pixels,foreground_pixels,total_pixels,labels_present,slice_time_sec
hippocampus_001,5,MRI,0.3797,0.3077,0.4615,0.5294,64,50,15,1785,[1],0.58
hippocampus_001,6,MRI,0.4832,0.1964,0.2466,0.6889,113,37,36,1785,[1],0.2959
hippocampus_001,7,MRI,0.5625,0.4211,0.292,0.72,157,70,67,1785,[1],0.2966
hippocampus_001,8,MRI,0.7212,0.6224,0.6148,0.4118,209,149,121,1785,[1],0.3007
hippocampus_001,9,MRI,0.7763,0.61,0.5147,0.3211,211,147,160,1785,"[1, 2]",0.2934
hippocampus_001,10,MRI,0.7488,0.6102,0.5158,0.3071,239,158,191,1785,"[1, 2]",0.3043
hippocampus_001,11,MRI,0.712,0.5118,0.5879,0.4599,346,185,213,1785,"[1, 2]",0.295
hippocampus_001,12,MRI,0.7186,0.4015,0.6059,0.4891,401,244,228,1785,"[1, 2]",0.2875
hippocampus_001,13,MRI,0.7707,0.6043,0.6766,0.5689,377,232,238,1785,"[1, 2]",0.2963
hippocampus_001,14,MRI,0.7134,0.2829,0.7419,0.6463,422,262,234,1785,"[1, 2]",0.291
hippocampus_001,15,MRI,0.6688,0.2715,0.3429,0.5472,419,138,212,1785,"[1, 2]",0.2994
hippocampus_001,16,MRI,0.6752,0.3986,0.5873,0.7799,360,207,188,1785,"[1, 2]",0.2989
hippocampus_001,17,MRI,0.7535,0.6346,0.7711,0.7476,217,188,144,1785,[2],0.2952
hippocampus_001,18,MRI,0.6803,0.3299,0.7692,0.7586,254,149,137,1785,[2],0.3008
hippocampus_001,19,MRI,0.6714,0.6408,0.6239,0.6829,155,93,125,1785,[2],0.291
hippocampus_001,20,MRI,0.635,0.375,0.5975,0.5698,217,121,120,1785,[2],0.3059
hippocampus_001,21,MRI,0.6625,0.3933,0.6758,0.6,210,109,110,1785,[2],0.3468
hippocampus_001,22,MRI,0.696,0.6136,0.7385,0.6265,172,159,101,1785,[2],0.2887
hippocampus_001,23,MRI,0.7415,0.7432,0.7173,0.6267,116,148,89,1785,[2],0.2984
hippocampus_001,24,MRI,0.7136,0.6486,0.6893,0.5634,126,133,73,1785,[2],0.2915
hippocampus_001,25,MRI,0.6138,0.5556,0.4361,0.6533,131,75,58,1785,[2],0.301
hippocampus_001,26,MRI,0.4571,0.3521,0.5693,0.5484,135,97,40,1785,[2],0.2901
hippocampus_001,27,MRI,0.4035,0.5333,0.0,0.5135,88,19,26,1785,[2],0.2921
hippocampus_001,28,MRI,0.2812,0.5,0.0556,0.5,46,18,18,1785,[2],0.2995
hippocampus_001,29,MRI,0.1818,0.4583,0.2667,0.5455,40,26,4,1785,[2],0.2918
hippocampus_003,4,MRI,0.2778,0.1667,0.3571,0.4828,62,46,10,1768,[1],0.3013
hippocampus_003,5,MRI,0.4421,0.1343,0.5217,0.4918,148,119,42,1768,[1],0.297
hippocampus_003,6,MRI,0.584,0.321,0.6109,0.3784,177,166,73,1768,[1],0.2923
hippocampus_003,7,MRI,0.6834,0.4217,0.7682,0.6154,205,175,114,1768,[1],0.3013
