image_id,slice_idx,modality,dice_sam,nsd_sam,dice_medsam,nsd_medsam,sam_pixels,medsam_pixels,foreground_pixels,total_pixels,labels_present,slice_time_sec
hippocampus_001,5,MRI,0.089,0.0,0.1181,0.2233,322,222,15,1785,[1],0.6073
hippocampus_001,6,MRI,0.1404,0.0,0.1614,0.2074,477,249,36,1785,[1],0.2983
hippocampus_001,7,MRI,0.2252,0.0,0.0623,0.2044,528,222,67,1785,[1],0.2966
hippocampus_001,8,MRI,0.2926,0.0,0.3127,0.195,706,282,121,1785,[1],0.2994
hippocampus_001,9,MRI,0.3153,0.0476,0.3682,0.1649,855,318,160,1785,"[1, 2]",0.3026
hippocampus_001,10,MRI,0.4017,0.1692,0.4106,0.2654,755,301,191,1785,"[1, 2]",0.3083
hippocampus_001,11,MRI,0.3222,0.0206,0.4142,0.28,1109,545,213,1785,"[1, 2]",0.2969
hippocampus_001,12,MRI,0.347,0.0,0.4335,0.2415,1086,607,228,1785,"[1, 2]",0.3021
hippocampus_001,13,MRI,0.3902,0.0441,0.4396,0.3391,982,408,238,1785,"[1, 2]",0.304
hippocampus_001,14,MRI,0.3682,0.0762,0.4008,0.4622,1037,285,234,1785,"[1, 2]",0.2949
hippocampus_001,15,MRI,0.3031,0.088,0.199,0.3655,1187,200,212,1785,"[1, 2]",0.3005
hippocampus_001,16,MRI,0.3883,0.1381,0.2686,0.5091,770,229,188,1785,"[1, 2]",0.298
hippocampus_001,17,MRI,0.309,0.0223,0.2208,0.3744,788,318,144,1785,[2],0.3073
hippocampus_001,18,MRI,0.2921,0.0,0.2222,0.2591,801,313,137,1785,[2],0.3046
hippocampus_001,19,MRI,0.2413,0.1506,0.2804,0.2996,712,360,125,1785,[2],0.2999
hippocampus_001,20,MRI,0.2867,0.1603,0.2242,0.2812,710,433,120,1785,[2],0.3068
hippocampus_001,21,MRI,0.285,0.0563,0.2471,0.2417,662,578,110,1785,[2],0.3007
hippocampus_001,22,MRI,0.2637,0.0,0.2534,0.1823,665,625,101,1785,[2],0.299
hippocampus_001,23,MRI,0.2399,0.0571,0.2455,0.1638,653,579,89,1785,[2],0.3059
hippocampus_001,24,MRI,0.2003,0.0,0.2133,0.1343,656,574,73,1785,[2],0.3001
hippocampus_001,25,MRI,0.1686,0.235,0.1981,0.2595,547,356,58,1785,[2],0.3056
hippocampus_001,26,MRI,0.1242,0.0608,0.1157,0.2738,604,323,40,1785,[2],0.2982
hippocampus_001,27,MRI,0.1775,0.093,0.052,0.3134,267,243,26,1785,[2],0.2998
hippocampus_001,28,MRI,0.1328,0.0,0.0687,0.2755,253,215,18,1785,[2],0.2985
hippocampus_001,29,MRI,0.0332,0.0563,0.0,0.0566,237,103,4,1785,[2],0.2959
hippocampus_003,4,MRI,0.0559,0.0,0.0714,0.061,348,270,10,1768,[1],0.3071
hippocampus_003,5,MRI,0.1594,0.0,0.1799,0.0,485,425,42,1768,[1],0.3015
hippocampus_003,6,MRI,0.216,0.0,0.2835,0.0,603,442,73,1768,[1],0.3116
hippocampus_003,7,MRI,0.3024,0.0,0.3516,0.2264,640,489,114,1768,[1],0.3076
hippocampus_003,8,MRI,0.3368,0.0,0.5073,0.3757,711,333,144,1768,[1],0.3096
hippocampus_003,9,MRI,0.3914,0.0,0.5438,0.4428,752,354,183,1768,"[1, 2]",0.3184
hippocampus_003,10,MRI,0.4454,0.0366,0.5588,0.2995,733,445,210,1768,"[1, 2]",0.2992
hippocampus_003,11,MRI,0.4744,0.1341,0.6109,0.3824,746,485,232,1768,"[1, 2]",0.3049
hippocampus_003,12,MRI,0.399,0.1179,0.5552,0.4888,967,483,241,1768,"[1, 2]",0.3003
hippocampus_003,13,MRI,0.3463,0.0321,0.5444,0.4796,1151,593,241,1768,"[1, 2]",0.2973
hippocampus_003,14,MRI,0.5165,0.3475,0.5752,0.3831,689,590,248,1768,"[1, 2]",0.3036
hippocampus_003,15,MRI,0.4265,0.1396,0.5139,0.4607,851,504,251,1768,"[1, 2]",0.2988
hippocampus_003,16,MRI,0.4105,0.225,0.4899,0.4083,779,431,210,1768,"[1, 2]",0.3076
hippocampus_003,17,MRI,0.0628,0.248,0.5391,0.4011,488,394,181,1768,"[1, 2]",0.2963
hippocampus_003,18,MRI,0.025,0.1767,0.5043,0.4413,499,327,141,1768,[2],0.296
hippocampus_003,19,MRI,0.0557,0.232,0.4152,0.3074,491,435,119,1768,[2],0.3023
hippocampus_003,20,MRI,0.0238,0.2172,0.3328,0.1811,480,535,108,1768,[2],0.2987
hippocampus_003,21,MRI,0.2285,0.0784,0.2836,0.1918,751,593,98,1768,[2],0.309
hippocampus_003,22,MRI,0.2085,0.0262,0.2736,0.2464,782,545,91,1768,[2],0.2972
hippocampus_003,23,MRI,0.2581,0.2925,0.4238,0.3642,471,300,87,1768,[2],0.3001
hippocampus_003,24,MRI,0.2426,0.0853,0.4551,0.3631,623,270,86,1768,[2],0.3079
hippocampus_003,25,MRI,0.2683,0.2403,0.4702,0.4161,481,241,78,1768,[2],0.3006
hippocampus_003,26,MRI,0.34,0.3193,0.4224,0.44,234,237,66,1768,[2],0.3058
hippocampus_003,27,MRI,0.3458,0.3333,0.3538,0.3514,244,209,51,1768,[2],0.3071
hippocampus_003,28,MRI,0.253,0.2917,0.2594,0.3333,220,206,33,1768,[2],0.2941
hippocampus_003,29,MRI,0.1382,0.141,0.1103,0.0762,202,257,15,1768,[2],0.3089
hippocampus_004,5,MRI,0.0891,0.0,0.1139,0.0482,386,298,18,1872,[1],0.2983
hippocampus_004,6,MRI,0.1943,0.1048,0.198,0.0,445,446,49,1872,[1],0.3089
hippocampus_004,7,MRI,0.2522,0.0,0.266,0.0,589,554,85,1872,[1],0.3043
hippocampus_004,8,MRI,0.2977,0.0,0.3849,0.1402,692,487,121,1872,[1],0.3008
