image_id,slice_idx,modality,dice_sam,nsd_sam,dice_medsam,nsd_medsam,sam_pixels,medsam_pixels,foreground_pixels,total_pixels,labels_present,slice_time_sec
hepaticvessel_001,6,CT,0.7923,0.8333,0.7484,0.6481,110,58,97,262144,[2],1.4243
hepaticvessel_001,7,CT,0.7919,0.6395,0.7068,0.5921,202,122,144,262144,"[1, 2]",0.4585
hepaticvessel_001,8,CT,0.1718,0.0941,0.0639,0.1095,1575,478,148,262144,"[1, 2]",0.4653
hepaticvessel_001,9,CT,0.1391,0.1174,0.0185,0.0159,1458,539,109,262144,"[1, 2]",0.4506
hepaticvessel_001,10,CT,0.1435,0.1441,0.0705,0.0938,1383,913,108,262144,"[1, 2]",0.4567
hepaticvessel_001,11,CT,0.0839,0.1159,0.0437,0.1591,868,282,38,262144,[1],0.4611
hepaticvessel_001,12,CT,0.0678,0.1181,0.0597,0.1761,1304,851,53,262144,[1],0.4528
hepaticvessel_001,13,CT,0.0415,0.0878,0.0341,0.0889,1459,669,35,262144,[1],0.4576
hepaticvessel_001,14,CT,0.0868,0.08,0.0475,0.1588,1268,943,68,262144,[1],0.4606
hepaticvessel_001,15,CT,0.0303,0.0492,0.0337,0.025,1841,2296,75,262144,[1],0.4578
hepaticvessel_001,16,CT,0.0377,0.0753,0.0426,0.0163,3046,2212,88,262144,[1],0.4635
hepaticvessel_001,17,CT,0.0471,0.0394,0.055,0.0385,2753,2199,93,262144,[1],0.4559
hepaticvessel_001,18,CT,0.1013,0.092,0.1312,0.1354,2651,2151,211,262144,[1],0.4745
hepaticvessel_001,19,CT,0.1278,0.1105,0.069,0.107,2142,2290,174,262144,[1],0.4629
hepaticvessel_001,20,CT,0.0964,0.1138,0.024,0.0801,2214,2159,173,262144,[1],0.4596
hepaticvessel_001,21,CT,0.0442,0.112,0.096,0.1218,3273,4620,299,262144,[1],0.4737
hepaticvessel_001,22,CT,0.0265,0.0385,0.0345,0.0981,5004,8131,210,262144,[1],0.4624
hepaticvessel_001,23,CT,0.073,0.0695,0.0463,0.0051,3478,8180,246,262144,[1],0.4553
hepaticvessel_001,24,CT,0.0604,0.0652,0.0476,0.0286,4538,8383,231,262144,[1],0.466
hepaticvessel_001,25,CT,0.0295,0.0661,0.0386,0.0453,3703,5845,165,262144,[1],0.4574
hepaticvessel_001,26,CT,0.0645,0.068,0.0667,0.0287,5474,6326,266,262144,[1],0.4702
hepaticvessel_001,27,CT,0.0576,0.2051,0.1174,0.0931,7581,8254,928,262144,[1],0.4738
hepaticvessel_001,28,CT,0.2156,0.1611,0.2024,0.052,7341,8617,1118,262144,[1],0.456
hepaticvessel_001,29,CT,0.0922,0.083,0.0956,0.0555,9975,9844,893,262144,[1],0.4678
hepaticvessel_001,30,CT,0.1396,0.1263,0.1487,0.1066,10590,8819,959,262144,[1],0.4594
hepaticvessel_001,31,CT,0.1351,0.1354,0.1278,0.1489,7880,8587,738,262144,[1],0.4646
hepaticvessel_001,32,CT,0.051,0.0902,0.0558,0.0286,8832,6681,341,262144,[1],0.4706
hepaticvessel_001,33,CT,0.0402,0.0663,0.0336,0.0116,8993,7948,272,262144,[1],0.4677
hepaticvessel_001,34,CT,0.0876,0.1759,0.0674,0.0143,5348,7877,403,262144,[1],0.4732
hepaticvessel_001,35,CT,0.0637,0.085,0.0418,0.1341,5923,5460,328,262144,[1],0.4646
hepaticvessel_001,36,CT,0.0775,0.0763,0.101,0.0925,5389,4305,290,262144,[1],0.4609
hepaticvessel_001,37,CT,0.0269,0.0729,0.0388,0.0428,4524,2893,94,262144,[1],0.4582
hepaticvessel_001,38,CT,0.0154,0.0698,0.0,0.0337,369,362,20,262144,[1],0.4603
hepaticvessel_002,17,CT,1.0,1.0,0.0,0.0,1,0,1,262144,[1],0.4521
hepaticvessel_002,18,CT,0.0,0.0769,0.0,0.0,41,55,7,262144,[1],0.4512
hepaticvessel_002,19,CT,0.506,0.84,0.4938,0.7551,52,50,31,262144,[1],0.4493
hepaticvessel_002,20,CT,0.8421,1.0,0.6279,0.6667,40,50,36,262144,[1],0.4514
hepaticvessel_002,21,CT,0.1944,0.4222,0.2388,0.4103,52,47,20,262144,[1],0.4498
hepaticvessel_002,22,CT,0.0,0.1333,0.0635,0.2353,16,47,16,262144,[1],0.4655
hepaticvessel_002,23,CT,0.0948,0.2362,0.0313,0.1714,1124,687,79,262144,[1],0.4524
hepaticvessel_002,24,CT,0.1833,0.2036,0.0747,0.1775,1629,445,171,262144,[1],0.4683
hepaticvessel_002,25,CT,0.2409,0.2744,0.1145,0.2993,1135,399,160,262144,[1],0.4523
hepaticvessel_002,26,CT,0.1792,0.3434,0.0505,0.2647,1166,386,129,262144,[1],0.4569
hepaticvessel_002,27,CT,0.0885,0.1162,0.0686,0.0599,2853,1131,152,262144,[1],0.463
hepaticvessel_002,28,CT,0.0751,0.2108,0.0543,0.0718,2743,1193,133,262144,[1],0.4519
hepaticvessel_002,29,CT,0.0641,0.044,0.0834,0.1152,4697,2158,167,262144,[1],0.4589
hepaticvessel_002,30,CT,0.0744,0.0426,0.0805,0.0,4816,2199,211,262144,[1],0.4494
hepaticvessel_002,31,CT,0.0881,0.1128,0.0703,0.0971,4552,1960,260,262144,[1],0.4508
hepaticvessel_002,32,CT,0.1129,0.1296,0.1426,0.0616,4309,2942,298,262144,[1],0.4611
hepaticvessel_002,33,CT,0.0206,0.0809,0.0876,0.075,1655,4477,388,262144,[1],0.4588
hepaticvessel_002,34,CT,0.069,0.0806,0.1039,0.1399,7878,5184,880,262144,[1],0.4599
hepaticvessel_002,35,CT,0.0778,0.0439,0.0744,0.0468,9193,4884,1140,262144,[1],0.4579
hepaticvessel_002,36,CT,0.0906,0.1285,0.1294,0.0505,7576,7594,1014,262144,[1],0.451
hepaticvessel_002,37,CT,0.1207,0.15,0.2005,0.0792,4838,7668,1111,262144,[1],0.4617
hepaticvessel_002,38,CT,0.3643,0.2159,0.1736,0.0931,2668,7757,1093,262144,[1],0.4527
hepaticvessel_002,39,CT,0.3114,0.0791,0.1449,0.0959,1783,5843,1101,262144,[1],0.4611
hepaticvessel_002,40,CT,0.2335,0.02,0.2206,0.0757,2775,7632,1508,262144,[1],0.454
hepaticvessel_002,41,CT,0.2075,0.0182,0.1801,0.0688,3034,7514,1468,262144,[1],0.4501
hepaticvessel_002,42,CT,0.2405,0.1604,0.1757,0.0735,7202,6378,1396,262144,[1],0.4598
hepaticvessel_002,43,CT,0.2618,0.238,0.2043,0.1583,5825,5478,1502,262144,[1],0.4485
hepaticvessel_002,44,CT,0.2259,0.1408,0.2395,0.1191,5830,7054,1429,262144,[1],0.4618
hepaticvessel_002,45,CT,0.2398,0.1717,0.2731,0.1065,7243,8594,1521,262144,[1],0.4626
hepaticvessel_002,46,CT,0.1915,0.1159,0.1731,0.0999,8087,7166,1106,262144,[1],0.4542
hepaticvessel_002,47,CT,0.2053,0.1562,0.1834,0.1404,6577,8195,944,262144,[1],0.4657
hepaticvessel_002,48,CT,0.2438,0.1281,0.2652,0.2143,6913,5903,1019,262144,[1],0.4509
hepaticvessel_002,49,CT,0.3212,0.1225,0.4466,0.2294,6631,3653,1313,262144,"[1, 2]",0.4576
hepaticvessel_002,50,CT,0.4153,0.1137,0.4288,0.1925,5138,3732,1450,262144,"[1, 2]",0.4627
hepaticvessel_002,51,CT,0.5229,0.1243,0.3811,0.1043,4491,2383,1931,262144,"[1, 2]",0.4479
hepaticvessel_002,52,CT,0.5708,0.1054,0.6344,0.1871,4640,2463,2200,262144,"[1, 2]",0.4593
hepaticvessel_002,53,CT,0.4841,0.0897,0.6914,0.1858,2245,1721,2271,262144,"[1, 2]",0.4522
hepaticvessel_002,54,CT,0.31,0.1305,0.6472,0.0865,1598,1519,1970,262144,"[1, 2]",0.4493
hepaticvessel_002,55,CT,0.5604,0.1079,0.6432,0.0844,2843,1222,1729,262144,"[1, 2]",0.4605
hepaticvessel_002,56,CT,0.7845,0.1377,0.5298,0.0,1567,365,1013,262144,[2],0.4491
hepaticvessel_004,11,CT,0.0617,0.0,0.0,0.0,470,568,16,262144,[1],0.4613
hepaticvessel_004,12,CT,0.0,0.0,0.0,0.0,1051,975,139,262144,[1],0.4575
hepaticvessel_004,13,CT,0.0076,0.0947,0.0,0.0,1157,1326,161,262144,[1],0.451
hepaticvessel_004,14,CT,0.287,0.3071,0.2232,0.1617,901,1162,200,262144,[1],0.454
hepaticvessel_004,15,CT,0.221,0.0535,0.1369,0.0744,1966,2558,305,262144,[1],0.456
hepaticvessel_004,16,CT,0.1656,0.1617,0.0,0.0077,2769,1672,383,262144,[1],0.4584
hepaticvessel_004,17,CT,0.2237,0.2891,0.259,0.0397,2904,1989,413,262144,[1],0.4677
hepaticvessel_004,18,CT,0.1443,0.29,0.1689,0.1225,2785,2585,376,262144,[1],0.4746
hepaticvessel_004,19,CT,0.0684,0.2354,0.0,0.0122,5485,3103,425,262144,[1],0.4661
hepaticvessel_004,20,CT,0.1245,0.175,0.0962,0.07,6651,3797,466,262144,[1],0.3855
hepaticvessel_004,21,CT,0.1301,0.1159,0.2747,0.085,11079,5530,1730,262144,"[1, 2]",0.3993
hepaticvessel_004,22,CT,0.1168,0.0247,0.3134,0.0898,11657,6766,2302,262144,"[1, 2]",0.4072
hepaticvessel_004,23,CT,0.2209,0.1573,0.3996,0.0775,14948,9841,3337,262144,"[1, 2]",0.4559
hepaticvessel_004,24,CT,0.3527,0.1051,0.4641,0.1767,15598,8942,3344,262144,"[1, 2]",0.4809
hepaticvessel_004,25,CT,0.345,0.1748,0.4145,0.1424,16485,9869,3680,262144,"[1, 2]",0.4714
hepaticvessel_004,26,CT,0.4668,0.2054,0.4885,0.1532,12094,9012,3758,262144,"[1, 2]",0.4628
hepaticvessel_004,27,CT,0.496,0.2379,0.3877,0.0635,8557,8203,3016,262144,"[1, 2]",0.4703
hepaticvessel_004,28,CT,0.424,0.1796,0.3886,0.0669,11085,9360,3034,262144,"[1, 2]",0.483
hepaticvessel_004,29,CT,0.393,0.1634,0.3152,0.088,9066,8789,2526,262144,"[1, 2]",0.4593
hepaticvessel_004,30,CT,0.1036,0.1458,0.2518,0.1133,1919,6669,1847,262144,"[1, 2]",0.4688
hepaticvessel_004,31,CT,0.0862,0.1299,0.0903,0.1357,6838,4297,375,262144,[1],0.4693
hepaticvessel_004,32,CT,0.0288,0.0464,0.0343,0.0274,6040,4003,142,262144,[1],0.47
hepaticvessel_004,33,CT,0.0073,0.0679,0.0,0.0385,1365,440,10,262144,[1],0.482
hepaticvessel_004,34,CT,0.0,0.6667,0.0,0.0,2,0,1,262144,[1],0.442
hepaticvessel_005,12,CT,0.8938,0.7181,0.4061,0.1765,569,119,467,262144,[2],0.4865
hepaticvessel_005,13,CT,0.9045,0.3574,0.8232,0.1422,1462,852,1218,262144,[2],0.4768
hepaticvessel_005,14,CT,0.9415,0.684,0.8188,0.3608,1836,1317,1873,262144,[2],0.4755
hepaticvessel_005,15,CT,0.8745,0.5935,0.744,0.1226,2993,1494,2361,262144,"[1, 2]",0.4658
hepaticvessel_005,16,CT,0.7745,0.415,0.8494,0.3913,3939,3019,2858,262144,"[1, 2]",0.4634
hepaticvessel_005,17,CT,0.7291,0.2122,0.8572,0.3557,4264,2609,2778,262144,"[1, 2]",0.4781
hepaticvessel_005,18,CT,0.5041,0.0732,0.7208,0.2679,5630,2912,2210,262144,"[1, 2]",0.3888
hepaticvessel_005,19,CT,0.537,0.1872,0.5758,0.2346,4834,3157,1848,262144,"[1, 2]",0.3958
hepaticvessel_005,20,CT,0.5321,0.222,0.4545,0.1677,3339,3060,1472,262144,"[1, 2]",0.404
hepaticvessel_005,21,CT,0.3446,0.1593,0.2591,0.102,1812,3531,637,262144,"[1, 2]",0.4029
hepaticvessel_005,22,CT,0.1804,0.1938,0.1271,0.1288,5921,3674,686,262144,[1],0.3949
hepaticvessel_005,23,CT,0.4284,0.3593,0.3021,0.1157,3752,3691,1075,262144,[1],0.4011
hepaticvessel_005,24,CT,0.2688,0.173,0.1345,0.0984,5683,3639,999,262144,[1],0.3935
hepaticvessel_005,25,CT,0.1905,0.3178,0.0963,0.1236,5826,4162,905,262144,[1],0.4
hepaticvessel_005,26,CT,0.2056,0.1214,0.0781,0.1148,4639,3011,547,262144,[1],0.3943
hepaticvessel_005,27,CT,0.1598,0.1658,0.0696,0.1003,5674,3107,570,262144,[1],0.3927
hepaticvessel_005,28,CT,0.2593,0.2506,0.1088,0.0998,3782,2973,723,262144,[1],0.3986
hepaticvessel_005,29,CT,0.2385,0.1784,0.1241,0.1203,3481,3369,594,262144,[1],0.4621
hepaticvessel_005,30,CT,0.3921,0.2557,0.1491,0.0888,1421,2290,446,262144,[1],0.4791
hepaticvessel_005,31,CT,0.2379,0.1972,0.1185,0.1895,1695,1712,432,262144,[1],0.4628
hepaticvessel_005,32,CT,0.1621,0.2085,0.0033,0.061,1975,1029,184,262144,[1],0.4666
hepaticvessel_005,33,CT,0.0382,0.0544,0.0123,0.1101,6436,3081,160,262144,[1],0.4643
hepaticvessel_005,34,CT,0.2943,0.1598,0.0956,0.1214,3167,1981,571,262144,[1],0.4743
hepaticvessel_005,35,CT,0.2093,0.0641,0.1642,0.0349,4626,1993,552,262144,[1],0.4774
hepaticvessel_005,36,CT,0.7158,0.2891,0.5976,0.2727,416,103,235,262144,[1],0.4576
hepaticvessel_005,37,CT,0.7556,0.2992,0.6394,0.3585,364,133,258,262144,[1],0.4271
hepaticvessel_005,38,CT,0.7908,0.4661,0.451,0.253,306,79,258,262144,[1],0.399
hepaticvessel_005,39,CT,0.7479,0.2203,0.5907,0.2258,321,124,262,262144,[1],0.4009
hepaticvessel_007,5,CT,0.6667,1.0,0.0,0.0,2,0,1,262144,[1],0.3841
hepaticvessel_007,6,CT,0.6667,1.0,0.0,0.0,2,0,1,262144,[1],0.3787
hepaticvessel_007,7,CT,0.2857,1.0,0.0,0.0,4,16,3,262144,[1],0.403
hepaticvessel_007,8,CT,0.0671,0.06,0.0,0.0,426,115,21,262144,[1],0.3911
hepaticvessel_007,9,CT,0.0344,0.0,0.0,0.0667,620,141,20,262144,[1],0.3949
hepaticvessel_007,10,CT,0.0393,0.0,0.0137,0.0,742,270,22,262144,[1],0.3971
hepaticvessel_007,11,CT,0.0397,0.0,0.0254,0.1096,782,212,24,262144,[1],0.3997
hepaticvessel_007,12,CT,0.0372,0.1081,0.0187,0.0,615,183,31,262144,[1],0.3883
hepaticvessel_007,13,CT,0.072,0.1386,0.121,0.2553,739,275,39,262144,[1],0.3953
hepaticvessel_007,14,CT,0.0753,0.2,0.0353,0.0,941,272,68,262144,[1],0.4007
hepaticvessel_007,15,CT,0.0279,0.1359,0.0491,0.1161,1384,522,48,262144,[1],0.3897
hepaticvessel_007,16,CT,0.038,0.126,0.0543,0.0765,3063,1420,91,262144,[1],0.3989
hepaticvessel_007,17,CT,0.0611,0.0,0.0678,0.1859,4948,2935,161,262144,[1],0.3988
hepaticvessel_007,18,CT,0.037,0.0114,0.0613,0.1223,7753,3801,148,262144,[1],0.4071
hepaticvessel_007,19,CT,0.1918,0.0743,0.1577,0.1205,3664,9239,1601,262144,"[1, 2]",0.4016
