image_id,slice_idx,modality,dice_sam,nsd_sam,dice_medsam,nsd_medsam,sam_pixels,medsam_pixels,foreground_pixels,total_pixels,labels_present,slice_time_sec
hepaticvessel_001,6,CT,0.0,0.0,0.3702,0.0632,294,427,97,262144,[2],0.7233
hepaticvessel_001,7,CT,0.2415,0.1481,0.3609,0.1093,676,654,144,262144,"[1, 2]",0.4093
hepaticvessel_001,8,CT,0.1053,0.0857,0.1161,0.0847,2664,2177,148,262144,"[1, 2]",0.4045
hepaticvessel_001,9,CT,0.0694,0.0576,0.0866,0.0702,3033,2407,109,262144,"[1, 2]",0.3963
hepaticvessel_001,10,CT,0.0634,0.0359,0.0723,0.072,3301,2880,108,262144,"[1, 2]",0.3974
hepaticvessel_001,11,CT,0.0244,0.0,0.0385,0.0,3074,1936,38,262144,[1],0.4014
hepaticvessel_001,12,CT,0.0246,0.0,0.0363,0.0431,4263,2538,53,262144,[1],0.3796
hepaticvessel_001,13,CT,0.0157,0.0,0.0221,0.0357,4415,2956,35,262144,[1],0.3949
hepaticvessel_001,14,CT,0.0292,0.0,0.0372,0.0191,4597,3485,68,262144,[1],0.3913
hepaticvessel_001,15,CT,0.0254,0.0433,0.0299,0.0227,4499,4610,75,262144,[1],0.3957
hepaticvessel_001,16,CT,0.0271,0.0076,0.0324,0.0428,5890,4856,88,262144,[1],0.3961
hepaticvessel_001,17,CT,0.028,0.0,0.0346,0.0,6189,4536,93,262144,[1],0.393
hepaticvessel_001,18,CT,0.0647,0.0168,0.0807,0.0408,6093,4798,211,262144,[1],0.4451
hepaticvessel_001,19,CT,0.0807,0.0306,0.0609,0.0,3616,5470,174,262144,[1],0.4107
hepaticvessel_001,20,CT,0.0643,0.0751,0.0558,0.0092,4463,5844,173,262144,[1],0.4209
hepaticvessel_001,21,CT,0.0438,0.1561,0.0697,0.0,3721,8165,299,262144,[1],0.4214
hepaticvessel_001,22,CT,0.0122,0.0596,0.0317,0.0069,2420,12477,210,262144,[1],0.4187
