image_id,slice_idx,modality,dice_sam,nsd_sam,dice_medsam,nsd_medsam,sam_pixels,medsam_pixels,foreground_pixels,total_pixels,labels_present,slice_time_sec
hepaticvessel_001,6,CT,0.4172,0.0,0.697,0.4921,368,101,97,262144,[2],0.6344
hepaticvessel_001,7,CT,0.4957,0.0917,0.7581,0.6022,437,228,144,262144,"[1, 2]",0.3477
hepaticvessel_001,8,CT,0.1299,0.0936,0.1305,0.1623,2130,925,148,262144,"[1, 2]",0.3509
hepaticvessel_001,9,CT,0.0887,0.0784,0.1187,0.1592,2350,868,109,262144,"[1, 2]",0.3455
hepaticvessel_001,10,CT,0.0791,0.0545,0.1274,0.2286,2624,1101,108,262144,"[1, 2]",0.3467
hepaticvessel_001,11,CT,0.0417,0.0,0.0904,0.0763,1783,670,38,262144,[1],0.3473
hepaticvessel_001,12,CT,0.0358,0.0526,0.0654,0.0909,2799,1200,53,262144,[1],0.3436
hepaticvessel_001,13,CT,0.0292,0.0549,0.0436,0.094,2090,1113,35,262144,[1],0.3423
hepaticvessel_001,14,CT,0.0737,0.1068,0.0514,0.1848,1642,1256,68,262144,[1],0.3459
hepaticvessel_001,15,CT,0.0344,0.0675,0.0364,0.0664,2253,2840,75,262144,[1],0.3449
hepaticvessel_001,16,CT,0.0338,0.0956,0.0405,0.0696,3757,2976,88,262144,[1],0.3604
hepaticvessel_001,17,CT,0.0446,0.0634,0.0533,0.0886,3313,2535,93,262144,[1],0.3477
hepaticvessel_001,18,CT,0.0854,0.0823,0.1178,0.0838,3675,2522,211,262144,[1],0.349
hepaticvessel_001,19,CT,0.1032,0.05,0.0667,0.0577,2695,4052,174,262144,[1],0.3436
hepaticvessel_001,20,CT,0.0853,0.1148,0.0514,0.0889,2758,3598,173,262144,[1],0.3504
hepaticvessel_001,21,CT,0.0435,0.1168,0.0881,0.0519,3559,5878,299,262144,[1],0.3511
hepaticvessel_001,22,CT,0.0256,0.0592,0.0336,0.0352,5027,10100,210,262144,[1],0.3576
hepaticvessel_001,23,CT,0.0615,0.0754,0.041,0.0033,4208,9366,246,262144,[1],0.3489
hepaticvessel_001,24,CT,0.0684,0.0918,0.042,0.0223,3948,9951,231,262144,[1],0.3523
hepaticvessel_001,25,CT,0.0303,0.074,0.0336,0.0041,4195,7451,165,262144,[1],0.3471
hepaticvessel_001,26,CT,0.0571,0.0733,0.059,0.0361,6944,7672,266,262144,[1],0.3483
hepaticvessel_001,27,CT,0.0518,0.1866,0.1582,0.1801,10073,9499,928,262144,[1],0.349
hepaticvessel_001,28,CT,0.2009,0.1437,0.1846,0.0773,8599,10321,1118,262144,[1],0.3459
hepaticvessel_001,29,CT,0.0821,0.0531,0.0876,0.0474,11751,11462,893,262144,[1],0.3536
hepaticvessel_001,30,CT,0.1213,0.0579,0.1085,0.0558,12906,11371,959,262144,[1],0.3474
hepaticvessel_001,31,CT,0.1093,0.109,0.1192,0.0749,10713,9718,738,262144,[1],0.3578
hepaticvessel_001,32,CT,0.0449,0.0825,0.0474,0.036,10746,8397,341,262144,[1],0.3478
hepaticvessel_001,33,CT,0.0334,0.0552,0.029,0.0419,12299,10294,272,262144,[1],0.3506
hepaticvessel_001,34,CT,0.0708,0.0769,0.0626,0.0215,8069,9029,403,262144,[1],0.3477
hepaticvessel_001,35,CT,0.0935,0.1377,0.0548,0.102,2925,6355,328,262144,[1],0.3676
hepaticvessel_001,36,CT,0.0697,0.0789,0.0893,0.0369,6082,4995,290,262144,[1],0.3451
hepaticvessel_001,37,CT,0.03,0.099,0.0309,0.0244,5770,3793,94,262144,[1],0.3513
hepaticvessel_001,38,CT,0.0271,0.0936,0.0031,0.0,1235,628,20,262144,[1],0.3423
hepaticvessel_002,17,CT,0.0339,0.0,0.0267,0.0,58,74,1,262144,[1],0.356
hepaticvessel_002,18,CT,0.04,0.0,0.0522,0.2,343,108,7,262144,[1],0.3489
hepaticvessel_002,19,CT,0.1737,0.0,0.4425,0.569,326,82,31,262144,[1],0.3849
hepaticvessel_002,20,CT,0.2581,0.0,0.5472,0.6087,243,70,36,262144,[1],0.3918
hepaticvessel_002,21,CT,0.1124,0.0,0.1488,0.3673,336,101,20,262144,[1],0.3508
hepaticvessel_002,22,CT,0.107,0.0,0.0435,0.1897,283,168,16,262144,[1],0.3385
hepaticvessel_002,23,CT,0.0698,0.0,0.0664,0.2244,2185,1005,79,262144,[1],0.3482
hepaticvessel_002,24,CT,0.1107,0.0124,0.1283,0.1786,2919,858,171,262144,[1],0.3389
hepaticvessel_002,25,CT,0.1522,0.0144,0.1564,0.3353,1943,697,160,262144,[1],0.3484
hepaticvessel_002,26,CT,0.1114,0.0,0.1842,0.2882,2187,946,129,262144,[1],0.3405
hepaticvessel_002,27,CT,0.0681,0.0043,0.0677,0.0962,4310,1826,152,262144,[1],0.3701
hepaticvessel_002,28,CT,0.0706,0.0518,0.0373,0.0079,3634,1956,133,262144,[1],0.3474
hepaticvessel_002,29,CT,0.0519,0.0211,0.0696,0.0512,6274,2763,167,262144,[1],0.3452
hepaticvessel_002,30,CT,0.0613,0.0447,0.0599,0.0,6476,3029,211,262144,[1],0.3448
hepaticvessel_002,31,CT,0.0746,0.0785,0.0654,0.0885,6280,2860,260,262144,[1],0.3514
hepaticvessel_002,32,CT,0.0921,0.0426,0.115,0.0078,5543,3860,298,262144,[1],0.3466
hepaticvessel_002,33,CT,0.0798,0.1147,0.0746,0.0402,7134,5778,388,262144,[1],0.3549
hepaticvessel_002,34,CT,0.094,0.2002,0.1419,0.1469,9443,7306,880,262144,[1],0.3446
hepaticvessel_002,35,CT,0.0751,0.0077,0.0828,0.0903,9878,5523,1140,262144,[1],0.3516
hepaticvessel_002,36,CT,0.1098,0.1274,0.1233,0.0771,9752,8961,1014,262144,[1],0.35
hepaticvessel_002,37,CT,0.0963,0.1083,0.1791,0.0176,5577,9238,1111,262144,[1],0.3501
hepaticvessel_002,38,CT,0.3985,0.2435,0.1605,0.0523,2169,9336,1093,262144,[1],0.3542
hepaticvessel_002,39,CT,0.2862,0.0665,0.1448,0.0893,2128,7230,1101,262144,[1],0.3503
hepaticvessel_002,40,CT,0.2201,0.0229,0.2224,0.1594,3035,8393,1508,262144,[1],0.3547
hepaticvessel_002,41,CT,0.2001,0.0198,0.1859,0.1551,3200,9658,1468,262144,[1],0.3472
hepaticvessel_002,42,CT,0.2125,0.1223,0.1925,0.1193,9795,8611,1396,262144,[1],0.3544
hepaticvessel_002,43,CT,0.2568,0.2017,0.2338,0.1615,7111,6822,1502,262144,[1],0.3496
hepaticvessel_002,44,CT,0.208,0.1357,0.2398,0.1205,7300,9029,1429,262144,[1],0.3547
hepaticvessel_002,45,CT,0.2128,0.1545,0.255,0.1185,9506,9632,1521,262144,[1],0.3496
hepaticvessel_002,46,CT,0.1736,0.1133,0.1758,0.1032,9688,8781,1106,262144,[1],0.3576
hepaticvessel_002,47,CT,0.1826,0.1197,0.1725,0.1013,8386,9002,944,262144,[1],0.3455
hepaticvessel_002,48,CT,0.214,0.0296,0.2658,0.1142,8449,6168,1019,262144,[1],0.3564
