image_id,slice_idx,modality,dice_sam,nsd_sam,dice_medsam,nsd_medsam,sam_pixels,medsam_pixels,foreground_pixels,total_pixels,labels_present,slice_time_sec
hippocampus_001,5,MRI,0.035,0.0,0.0,0.0301,841,307,15,1785,[1],0.5946
hippocampus_001,6,MRI,0.099,0.0,0.0202,0.0876,691,361,36,1785,[1],0.3085
hippocampus_001,7,MRI,0.1285,0.0,0.0384,0.1346,976,402,67,1785,[1],0.2996
hippocampus_001,8,MRI,0.1875,0.0,0.1565,0.1429,1170,403,121,1785,[1],0.3069
hippocampus_001,9,MRI,0.2514,0.0,0.2669,0.1239,1113,492,160,1785,"[1, 2]",0.3032
hippocampus_001,10,MRI,0.2645,0.0,0.2886,0.2218,1253,495,191,1785,"[1, 2]",0.3029
hippocampus_001,11,MRI,0.2615,0.0641,0.3418,0.2852,1416,618,213,1785,"[1, 2]",0.3065
hippocampus_001,12,MRI,0.248,0.0,0.3274,0.284,1611,609,228,1785,"[1, 2]",0.301
hippocampus_001,13,MRI,0.2623,0.056,0.3089,0.2915,1577,636,238,1785,"[1, 2]",0.3083
hippocampus_001,14,MRI,0.2599,0.0708,0.2873,0.3278,1567,657,234,1785,"[1, 2]",0.3008
hippocampus_001,15,MRI,0.2398,0.0816,0.1459,0.2663,1556,501,212,1785,"[1, 2]",0.3032
hippocampus_001,16,MRI,0.216,0.068,0.168,0.3387,1534,431,188,1785,"[1, 2]",0.3021
hippocampus_001,17,MRI,0.1737,0.009,0.0702,0.214,1514,397,144,1785,[2],0.3031
hippocampus_001,18,MRI,0.1654,0.0,0.1161,0.141,1520,328,137,1785,[2],0.3096
hippocampus_001,19,MRI,0.1709,0.0,0.2372,0.2258,1338,364,125,1785,[2],0.3013
hippocampus_001,20,MRI,0.1711,0.0299,0.1642,0.226,1283,611,120,1785,[2],0.3108
hippocampus_001,21,MRI,0.224,0.0,0.1933,0.1934,872,459,110,1785,[2],0.2996
hippocampus_001,22,MRI,0.2113,0.0,0.1732,0.1513,855,407,101,1785,[2],0.3013
hippocampus_001,23,MRI,0.1886,0.0,0.1776,0.2227,855,384,89,1785,[2],0.3093
hippocampus_001,24,MRI,0.1617,0.0667,0.1288,0.2254,830,455,73,1785,[2],0.3015
hippocampus_001,25,MRI,0.1197,0.2066,0.0359,0.1677,844,276,58,1785,[2],0.3128
hippocampus_001,26,MRI,0.09,0.095,0.0426,0.1911,827,477,40,1785,[2],0.3019
hippocampus_001,27,MRI,0.0648,0.1412,0.0295,0.1889,776,585,26,1785,[2],0.3011
hippocampus_001,28,MRI,0.0471,0.0629,0.0049,0.123,747,393,18,1785,[2],0.3099
hippocampus_001,29,MRI,0.0184,0.0253,0.0,0.0,431,172,4,1785,[2],0.3027
hippocampus_003,4,MRI,0.0245,0.0,0.0299,0.0312,807,660,10,1768,[1],0.3061
hippocampus_003,5,MRI,0.0896,0.0,0.0976,0.0,896,819,42,1768,[1],0.3048
hippocampus_003,6,MRI,0.1507,0.0,0.1785,0.0,896,745,73,1768,[1],0.302
hippocampus_003,7,MRI,0.2303,0.0,0.2431,0.2936,876,503,114,1768,[1],0.3077
hippocampus_003,8,MRI,0.274,0.0,0.3015,0.2406,907,473,144,1768,[1],0.2977
hippocampus_003,9,MRI,0.318,0.0,0.3689,0.3296,968,549,183,1768,"[1, 2]",0.3063
hippocampus_003,10,MRI,0.3605,0.0157,0.3964,0.2343,955,678,210,1768,"[1, 2]",0.3025
hippocampus_003,11,MRI,0.3089,0.0636,0.4284,0.309,1270,767,232,1768,"[1, 2]",0.3012
hippocampus_003,12,MRI,0.2672,0.0338,0.4095,0.375,1563,731,241,1768,"[1, 2]",0.3047
hippocampus_003,13,MRI,0.272,0.1292,0.3979,0.386,1531,900,241,1768,"[1, 2]",0.3013
hippocampus_003,14,MRI,0.2794,0.1328,0.3977,0.3127,1506,949,248,1768,"[1, 2]",0.3072
hippocampus_003,15,MRI,0.2831,0.1286,0.3965,0.3882,1487,662,251,1768,"[1, 2]",0.3002
hippocampus_003,16,MRI,0.2426,0.0208,0.3701,0.3355,1513,579,210,1768,"[1, 2]",0.3038
